                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                0.82737,                0.45027,                0.94804,                 0.9836,                0.97707,                0.99181,                0.80849,                0.76733,                0.38457,                0.83323,               0.001024,               0.001024,               0.001024
                    138,                0.82247,                0.44794,                0.94627,                 0.9811,                0.98022,                0.99184,                0.80786,                0.76652,                 0.3845,                0.83281,               0.000958,               0.000958,               0.000958
                    139,                0.82454,                0.44856,                0.94759,                0.98267,                0.97967,                0.99185,                 0.8089,                0.76595,                0.38387,                0.83266,               0.000892,               0.000892,               0.000892
                    140,                0.82613,                0.43475,                0.92768,                0.98391,                0.97856,                0.99171,                0.80942,                0.76477,                0.38363,                0.83247,               0.000826,               0.000826,               0.000826
                    141,                0.80489,                0.42056,                0.92221,                 0.9844,                0.97692,                0.99187,                0.80897,                0.76363,                0.38318,                0.83215,                0.00076,                0.00076,                0.00076
                    142,                0.80113,                0.41639,                0.92049,                0.98437,                0.97869,                0.99197,                0.81021,                0.76288,                0.38272,                0.83186,               0.000694,               0.000694,               0.000694
                    143,                0.79205,                0.41335,                0.91859,                0.98349,                0.98003,                0.99191,                0.81178,                0.76217,                0.38262,                0.83144,               0.000628,               0.000628,               0.000628
                    144,                0.78721,                0.41165,                0.91638,                0.98369,                0.97954,                0.99202,                0.81151,                0.76138,                0.38214,                0.83113,               0.000562,               0.000562,               0.000562
                    145,                0.78456,                0.40779,                0.91648,                0.98363,                0.97979,                0.99213,                0.81143,                0.76077,                0.38187,                0.83075,               0.000496,               0.000496,               0.000496
                    146,                0.78208,                0.40506,                0.91781,                 0.9836,                 0.9794,                0.99227,                0.81221,                0.75978,                0.38156,                0.83018,                0.00043,                0.00043,                0.00043
                    147,                0.78072,                0.40565,                0.91737,                0.98443,                0.97845,                0.99235,                0.81272,                0.75895,                0.38144,                0.82985,               0.000364,               0.000364,               0.000364
                    148,                0.77629,                0.39788,                0.91572,                0.98474,                0.97844,                0.99247,                0.81386,                0.75831,                0.38091,                0.82958,               0.000298,               0.000298,               0.000298
                    149,                0.77295,                0.39807,                0.91519,                0.98578,                0.97834,                0.99257,                0.81376,                0.75751,                0.38046,                0.82921,               0.000232,               0.000232,               0.000232
